path,resource count,relation count,codebase resources not deployed,codebase resources requires review,discovered packages total,codebase relations dwarf compiled paths,codebase relations dwarf included paths,codebase resources discrepancies total,dwarf compiled paths not mapped total,dwarf included paths not mapped total,from download url,to download url
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/CQRlib-debugsource-1.1.2-30.fc40.x86_64/d2d-details.json,16,2,,1,1,,2,1,1,3,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/CQRlib-debugsource-1.1.2-30.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/CQRlib-debuginfo-1.1.2-30.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/capstats-debugsource-0.26-14.fc40.x86_64/d2d-details.json,17,2,,1,0,1,1,1,1,62,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/capstats-debugsource-0.26-14.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/capstats-debuginfo-0.26-14.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/crossguid2-debugsource-0.2.2-17.20190529gitca1bf4b.fc40.x86_64/d2d-details.json,20,2,,1,1,,2,1,1,80,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/crossguid2-debugsource-0.2.2-17.20190529gitca1bf4b.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/crossguid2-debuginfo-0.2.2-17.20190529gitca1bf4b.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cmospwd-debugsource-5.0-27.fc40.x86_64/d2d-details.json,16,1,,1,1,,1,1,1,15,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cmospwd-debugsource-5.0-27.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cmospwd-debuginfo-5.0-27.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cc1541-debugsource-4.1-4.fc40.x86_64/d2d-details.json,15,1,,1,1,,1,1,1,19,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cc1541-debugsource-4.1-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cc1541-debuginfo-4.1-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/clinfo-debugsource-3.0.23.01.25-4.fc40.x86_64/d2d-details.json,22,8,,1,0,1,7,1,1,22,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/clinfo-debugsource-3.0.23.01.25-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/clinfo-debuginfo-3.0.23.01.25-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/corkscrew-debugsource-2.0-36.fc40.x86_64/d2d-details.json,15,1,,1,0,,1,1,1,28,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/corkscrew-debugsource-2.0-36.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/corkscrew-debuginfo-2.0-36.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/c4log-debugsource-0.0.1%5e20230505gitdb290dc-4.fc40.x86_64/d2d-details.json,20,2,,1,0,,2,1,1,58,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/c4log-debugsource-0.0.1%5e20230505gitdb290dc-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/c4log-debuginfo-0.0.1%5e20230505gitdb290dc-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/concordance-debugsource-1.5-8.fc40.x86_64/d2d-details.json,39,2,19,2,2,,2,2,1,19,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/concordance-debugsource-1.5-8.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/concordance-debuginfo-1.5-8.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cups-pdf-debugsource-3.0.1-21.fc40.x86_64/d2d-details.json,19,2,,1,1,,2,1,1,31,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cups-pdf-debugsource-3.0.1-21.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cups-pdf-debuginfo-3.0.1-21.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cd-discid-debugsource-1.4-26.fc40.x86_64/d2d-details.json,15,1,,1,1,,1,1,1,15,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cd-discid-debugsource-1.4-26.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cd-discid-debuginfo-1.4-26.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cmatrix-debugsource-2.0-9.fc40.x86_64/d2d-details.json,15,1,,1,1,,1,1,1,23,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cmatrix-debugsource-2.0-9.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cmatrix-debuginfo-2.0-9.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/crossguid-debugsource-0-0.23.20160908gitfef89a4.fc40.x86_64/d2d-details.json,16,2,,1,1,,2,1,1,70,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/crossguid-debugsource-0-0.23.20160908gitfef89a4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/crossguid-debuginfo-0-0.23.20160908gitfef89a4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cliquer-debugsource-1.22-8.fc40.x86_64/d2d-details.json,28,9,3,2,0,,9,2,1,14,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cliquer-debugsource-1.22-8.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cliquer-debuginfo-1.22-8.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/ccd2iso-debugsource-0.3-34.fc40.x86_64/d2d-details.json,17,2,,1,1,,2,1,1,9,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/ccd2iso-debugsource-0.3-34.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/ccd2iso-debuginfo-0.3-34.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/f/fbg2-debugsource-0.4-32.fc40.x86_64/d2d-details.json,15,1,,1,1,1,,1,1,1,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fbg2-debugsource-0.4-32.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fbg2-debuginfo-0.4-32.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/endlessh-debugsource-1.1-11.fc40.x86_64/d2d-details.json,15,1,,1,1,,1,1,1,40,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/endlessh-debugsource-1.1-11.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/endlessh-debuginfo-1.1-11.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/erlang-mqtree-debugsource-1.0.10-9.fc40.x86_64/d2d-details.json,22,3,,1,2,1,2,1,1,10,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/erlang-mqtree-debugsource-1.0.10-9.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/erlang-mqtree-debuginfo-1.0.10-9.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/braille-printer-app-debugsource-2.0~b0%5e386eea385f-6.fc40.x86_64/d2d-details.json,18,2,,1,1,1,1,1,1,19,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/braille-printer-app-debugsource-2.0~b0%5e386eea385f-6.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/braille-printer-app-debuginfo-2.0~b0%5e386eea385f-6.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/blis-debugsource-0.9.0-3.fc40.x86_64/d2d-details.json,704,1229,,3,1,575,654,3,1,36,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/blis-debugsource-0.9.0-3.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/blis-debuginfo-0.9.0-3.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bubblemail-debugsource-1.8-9.fc40.x86_64/d2d-details.json,16,1,,1,1,,1,1,1,34,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bubblemail-debugsource-1.8-9.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bubblemail-debuginfo-1.8-9.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/banner-debugsource-1.3.5-10.fc40.x86_64/d2d-details.json,16,2,,1,2,,2,1,1,11,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/banner-debugsource-1.3.5-10.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/banner-debuginfo-1.3.5-10.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/blurhash-cpp-debugsource-0.2.0-4.fc40.x86_64/d2d-details.json,17,2,,1,0,,2,1,1,69,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/blurhash-cpp-debugsource-0.2.0-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/blurhash-cpp-debuginfo-0.2.0-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bpfmon-debugsource-2.52-3.fc40.x86_64/d2d-details.json,15,1,,1,1,,1,1,1,33,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bpfmon-debugsource-2.52-3.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bpfmon-debuginfo-2.52-3.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bwbar-debugsource-1.2.3-36.fc40.x86_64/d2d-details.json,15,1,,1,1,,1,1,1,25,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bwbar-debugsource-1.2.3-36.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bwbar-debuginfo-1.2.3-36.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/BackupPC-debugsource-4.4.0-13.fc40.x86_64/d2d-details.json,16,1,,1,0,1,,1,1,4,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/BackupPC-debugsource-4.4.0-13.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/BackupPC-debuginfo-4.4.0-13.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bcal-debugsource-2.4-8.fc40.x86_64/d2d-details.json,18,3,,1,1,1,2,1,1,23,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bcal-debugsource-2.4-8.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bcal-debuginfo-2.4-8.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bzip3-debugsource-1.4.0-3.fc40.x86_64/d2d-details.json,23,5,2,2,2,1,4,2,1,26,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bzip3-debugsource-1.4.0-3.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bzip3-debuginfo-1.4.0-3.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/beesu-debugsource-2.7-46.fc40.x86_64/d2d-details.json,15,1,,1,1,,1,1,1,12,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/beesu-debugsource-2.7-46.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/beesu-debuginfo-2.7-46.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bannergrab-debugsource-3.5-26.fc40.x86_64/d2d-details.json,15,1,,1,1,,1,1,1,30,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bannergrab-debugsource-3.5-26.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bannergrab-debuginfo-3.5-26.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bee2-debugsource-2.1.2-4.fc40.x86_64/d2d-details.json,171,5,129,1,1,,5,1,1,7,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bee2-debugsource-2.1.2-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bee2-debuginfo-2.1.2-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bliss-debugsource-0.77-8.fc40.x86_64/d2d-details.json,44,12,15,2,3,,12,2,1,79,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bliss-debugsource-0.77-8.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bliss-debuginfo-0.77-8.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/6/6tunnel-debugsource-0.13-7.fc40.x86_64/d2d-details.json,15,1,,1,1,,1,1,1,33,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/6/6tunnel-debugsource-0.13-7.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/6/6tunnel-debuginfo-0.13-7.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/d/drat-trim-debugsource-0-0.24.20240309git89ddbfb.fc40.x86_64/d2d-details.json,23,1,6,2,1,,1,2,1,19,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/d/drat-trim-debugsource-0-0.24.20240309git89ddbfb.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/d/drat-trim-debuginfo-0-0.24.20240309git89ddbfb.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/alsa-plugins-debugsource-1.2.7.1-10.fc40.x86_64/d2d-details.json,51,6,21,1,4,,6,1,0,59,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/alsa-plugins-debugsource-1.2.7.1-10.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/alsa-plugins-debuginfo-1.2.7.1-10.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/adwaita-qt-debugsource-1.4.2-7.fc40.x86_64/d2d-details.json,185,11,137,1,2,,11,1,0,152,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/adwaita-qt-debugsource-1.4.2-7.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/adwaita-qt-debuginfo-1.4.2-7.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/avgtime-debugsource-0.5.1-0.41.git20150501.fc40.x86_64/d2d-details.json,15,1,,1,1,1,,1,0,49,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/avgtime-debugsource-0.5.1-0.41.git20150501.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/avgtime-debuginfo-0.5.1-0.41.git20150501.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/accounts-qml-module-debugsource-0.7%5e20231216.05e79eb-3.fc40.x86_64/d2d-details.json,56,2,38,1,1,,2,1,0,58,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/accounts-qml-module-debugsource-0.7%5e20231216.05e79eb-3.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/accounts-qml-module-debuginfo-0.7%5e20231216.05e79eb-3.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/alt-ergo-debugsource-2.3.3-17.fc40.x86_64/d2d-details.json,108,0,80,2,0,,,2,0,0,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/alt-ergo-debugsource-2.3.3-17.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/alt-ergo-debuginfo-2.3.3-17.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/amg4psblas-debugsource-1.1.2-5.fc40.x86_64/d2d-details.json,1679,149,1503,1,1,,149,1,0,78,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/amg4psblas-debugsource-1.1.2-5.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/amg4psblas-debuginfo-1.1.2-5.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/aardvark-dns-debugsource-1.10.0-1.fc40.x86_64/d2d-details.json,773,546,11,1,4,32,514,1,0,185,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aardvark-dns-debugsource-1.10.0-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/aardvark-dns-debuginfo-1.10.0-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/ann-debugsource-1.1.2-27.fc40.x86_64/d2d-details.json,43,0,26,1,0,,,1,0,0,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/ann-debugsource-1.1.2-27.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/ann-debuginfo-1.1.2-27.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/a/atf-debugsource-0.21-4.fc40.x86_64/d2d-details.json,111,24,70,1,1,,24,1,0,109,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/atf-debugsource-0.21-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/a/atf-debuginfo-0.21-4.fc40.x86_64.rpm#to
